id,num_rep,num_rep_per,len_conversation,total_compound_conv,tot_pos_sen,tot_neg_sen,sum_tfidf,avg_tfidf,Is_satisfied
voip-10beae627f-20130328_164850,3,0.6,10,0.3447,0.6,0.0,2.979549699727519,0.13543407726034176,0
voip-4c0d36762a-20130328_201131,22,0.9166666666666666,48,0.0878611111111111,0.4444444444444444,0.2222222222222222,2.8012272634331072,0.08003506466951735,0
voip-10beae627f-20130329_125733,6,0.2727272727272727,44,0.10779999999999998,0.42105263157894735,0.0,4.682910949863154,0.05781371543040931,0
voip-e72dba1759-20130325_210429,3,0.3333333333333333,18,0.026422222222222225,0.4444444444444444,0.1111111111111111,4.000799471886603,0.07408887910901117,0
voip-fe2783c40a-20130401_150659,5,0.4166666666666667,24,0.11935833333333333,0.4166666666666667,0.0,5.271659894387429,0.08786099823979047,0
voip-908884f5fd-20130326_235015,0,0.0,10,0.08807999999999999,0.2,0.0,4.200165773523281,0.09333701718940625,0
voip-52d599db9c-20130323_074800,2,0.2222222222222222,18,0.060666666666666674,0.2222222222222222,0.0,4.30096355718977,0.08433261876842686,0
voip-908884f5fd-20130327_000655,2,0.5,8,0.0193,0.25,0.0,2.8757371567115486,0.09916335023143272,0
voip-d225fad9df-20130328_204846,2,0.18181818181818185,22,0.03246,0.1,0.1,5.028013782093315,0.07856271534520805,0
voip-317a1436fe-20130325_142027,8,0.3809523809523809,42,0.02153333333333333,0.16666666666666666,0.05555555555555555,6.300935598847492,0.07684067803472552,0
voip-b57f8ee22b-20130325_190707,6,0.8571428571428571,14,0.14925,0.6666666666666666,0.0,2.6714682160128174,0.09540957914331491,0
voip-f113dbb0e1-20130322_234230,9,0.75,24,0.21928333333333336,0.5833333333333334,0.0,4.395879224632868,0.09556259183984495,0
voip-22c938c8ba-20130325_130445,8,0.5714285714285714,28,-0.010408333333333335,0.25,0.25,3.363102860057085,0.056051714334284755,1
voip-9f989824fd-20130325_204229,0,0.0,16,0.07984999999999999,0.3333333333333333,0.0,3.997889624866651,0.09518784821111075,1
voip-bde2721237-20130326_200505,0,0.0,10,0.01544,0.2,0.0,4.412579252162725,0.10028589209460739,1
voip-a7ddefaeb3-20130328_173142,18,0.72,50,0.12184736842105262,0.3684210526315789,0.05263157894736842,5.561024891996691,0.07514898502698232,1
voip-db80a9e6df-20130328_230211,0,0.0,12,0.05058333333333333,0.3333333333333333,0.0,4.25987362864101,0.08874736726335437,1
voip-afd3aa91f0-20130325_230434,0,0.0,16,0.0502375,0.125,0.0,5.678670947412702,0.09159146689375326,1
voip-8586129f35-20130328_160121,4,0.2857142857142857,28,0.02734285714285714,0.21428571428571427,0.21428571428571427,4.749912272127776,0.06333216362837034,1
voip-b08f15a787-20130402_065804,0,0.0,14,0.0083,0.14285714285714285,0.14285714285714285,4.763032066949056,0.08986852956507653,1
voip-b6618de447-20130326_211132,0,0.0,12,0.02573333333333333,0.3333333333333333,0.0,3.132422296643028,0.07119141583279609,1
voip-fbd422ad18-20130328_181748,2,0.25,16,0.0598875,0.25,0.0,3.3523407717652454,0.06573217199539697,1
voip-f091d0e461-20130327_210252,0,0.0,14,0.0969857142857143,0.42857142857142855,0.0,4.825973946645131,0.09462694013029668,1
voip-7e22911804-20130324_184015,9,0.6923076923076923,26,0.007018181818181818,0.09090909090909093,0.0,3.6288590508280705,0.0756012302255848,1
voip-4f069a4136-20130402_034737,0,0.0,16,0.06571428571428571,0.2857142857142857,0.14285714285714285,5.1708533153185705,0.087641581615569,1
voip-fe4b6ef58f-20130325_224823,2,0.3333333333333333,12,0.011620000000000002,0.2,0.2,4.159661549900189,0.09453776249773158,1
voip-da10d74c3e-20130326_002258,2,0.2857142857142857,14,0.17094285714285712,0.42857142857142855,0.0,4.987712808341528,0.10391068350711517,1
voip-e8997b10da-20130327_200112,0,0.0,14,0.044585714285714284,0.2857142857142857,0.14285714285714285,4.19119542585235,0.083823908517047,1
voip-4f069a4136-20130402_030550,6,0.4,30,0.024880000000000003,0.2,0.06666666666666668,4.369083555952258,0.06521020232764564,1
voip-72e50baa85-20130327_061457,13,0.8125,32,-0.01981333333333334,0.13333333333333333,0.2,3.1987116442536836,0.061513685466416994,1
voip-d7853a398f-20130401_152711,0,0.0,10,0.0,0.0,0.0,3.590386940013752,0.08757041317106712,1
voip-72e50baa85-20130326_051315,4,0.4444444444444444,18,-0.08615555555555557,0.2222222222222222,0.2222222222222222,4.154329449722305,0.07838357452306237,1
voip-e54437a6f0-20130326_195047,8,0.4444444444444444,36,-0.01857777777777778,0.16666666666666666,0.16666666666666666,4.77618406076743,0.05685933405675512,1
voip-0f41c16f2f-20130401_235017,2,0.25,16,0.0598875,0.25,0.0,3.879764993749946,0.07461086526442204,1
voip-ef9aa63b85-20130329_125741,2,0.2857142857142857,14,-0.01371428571428571,0.2857142857142857,0.2857142857142857,4.876397216458409,0.08866176757197108,1
voip-187c1708f2-20130325_134301,0,0.0,8,0.0193,0.25,0.0,3.3045764257581616,0.11395091123304005,1
voip-0a45bc863d-20130325_202319,2,0.3333333333333333,12,0.012866666666666669,0.16666666666666666,0.0,4.238753885374597,0.09214682359509993,1
voip-b08f15a787-20130326_022327,2,0.3333333333333333,12,0.006500000000000002,0.16666666666666666,0.3333333333333333,3.900390155628889,0.09750975389072222,1
voip-dda7c88c6e-20130323_055048,8,0.7272727272727273,22,0.00965,0.125,0.0,3.5976117212686414,0.09467399266496425,1
voip-263ab0e49f-20130326_104358,0,0.0,14,0.10287142857142856,0.2857142857142857,0.0,5.696750414335564,0.09494584023892606,1
voip-4660dd9eab-20130329_080055,2,0.3333333333333333,12,-0.03646666666666667,0.16666666666666666,0.16666666666666666,3.098937666028234,0.10329792220094114,1
voip-7e07d8f0f5-20130328_192048,2,0.2222222222222222,18,0.0332,0.3333333333333333,0.1111111111111111,4.210952072614834,0.08421904145229668,1
voip-52d599db9c-20130402_001953,0,0.0,10,-0.06206,0.2,0.2,4.222008644927968,0.09818624755646436,1
voip-6dbc3573bc-20130328_191808,2,0.3333333333333333,12,0.0,0.0,0.0,3.751433966903311,0.08724265039310027,1
voip-e2a895cfe5-20130326_232742,0,0.0,6,0.02573333333333333,0.3333333333333333,0.0,3.7327787432842756,0.10978761009659634,1
voip-e3b4879e0d-20130326_022732,0,0.0,12,0.03323333333333334,0.3333333333333333,0.16666666666666666,3.7529397354302585,0.08529408489614224,1
voip-202b6a3cc4-20130327_184721,2,0.3333333333333333,12,0.012866666666666669,0.16666666666666666,0.0,3.200218253708263,0.09143480724880751,1
voip-249d0f617b-20130326_010500,0,0.0,10,0.0,0.0,0.0,3.5770642102116694,0.09936289472810193,1
voip-03c2655d43-20130327_194221,0,0.0,6,0.02573333333333333,0.3333333333333333,0.0,2.8511262815099427,0.12396201223956273,1
voip-5cf59cc660-20130328_161054,3,0.5,12,0.1503,0.3333333333333333,0.16666666666666666,3.5657202991803945,0.09637081889676742,1
voip-8d5173f3a6-20130324_185203,4,0.6666666666666666,12,0.07464,0.4,0.0,2.877481766957312,0.09922350920542454,1
voip-fe4b6ef58f-20130325_233144,0,0.0,10,0.01544,0.2,0.0,3.7894629462083635,0.0861241578683719,1
voip-50af5438f1-20130327_041542,2,0.2222222222222222,18,0.008577777777777778,0.1111111111111111,0.0,4.19490573398084,0.07490903096394357,1
voip-4f069a4136-20130327_205819,2,0.3333333333333333,12,0.011620000000000002,0.2,0.2,4.330266287362759,0.08170313749741055,1
voip-597cfafdee-20130402_010910,4,0.4,20,0.07837000000000001,0.2,0.0,4.936359326256585,0.08660279519748394,1
voip-50af5438f1-20130402_085256,2,0.2,20,0.03732,0.2,0.0,5.222457262694089,0.09162205724024718,1
voip-e0035cc31b-20130326_210405,2,0.25,16,0.021099999999999997,0.375,0.125,4.147279488174799,0.06912132480291332,1
voip-00d76b791d-20130327_012331,0,0.0,10,0.01544,0.2,0.0,3.59222242288376,0.08761518104594537,1
voip-22c938c8ba-20130325_123407,10,0.5263157894736842,38,0.10885882352941176,0.35294117647058826,0.0,4.3239671431546105,0.06551465368416076,1
